time_s,LB,UB,nodes
0.379810094833374,7.0,1e+100,0
11.657560110092163,30.0,1e+100,0
35.96561598777771,30.0,46.0,0
43.86757802963257,32.0,46.0,0
54.84004211425781,32.0,46.0,0
74.10059309005737,33.0,46.0,0
88.57463502883911,34.0,46.0,0
93.19050407409668,35.0,46.0,0
107.3455491065979,35.0,46.0,0
120.13089203834534,35.0,46.0,0
131.6902780532837,35.0,46.0,0
139.0839650630951,36.0,46.0,0
150.52431416511536,36.0,46.0,0
163.4034640789032,36.0,46.0,0
187.58131504058838,36.0,46.0,0
208.9254550933838,36.0,46.0,0
218.97490906715393,36.0,46.0,0
229.11439514160156,36.0,46.0,0
239.48723721504211,36.0,46.0,0
252.73759007453918,36.0,46.0,0
284.9876871109009,36.0,46.0,0
296.9166741371155,36.0,46.0,0
309.8150269985199,36.0,46.0,0
350.49067211151123,36.0,46.0,0
361.63594102859497,36.0,46.0,0
381.9869201183319,36.0,46.0,3
397.37259101867676,36.0,46.0,7
421.4394521713257,36.0,46.0,15
439.3367700576782,36.0,46.0,27
464.99068808555603,36.0,46.0,39
490.09461307525635,36.0,46.0,54
515.5477640628815,36.0,46.0,72
550.8333711624146,36.0,46.0,88
579.9365022182465,36.0,46.0,101
600.2689940929413,36.0,46.0,121
600.2754101753235,36.0,45.0,126
631.2533910274506,36.0,45.0,133
663.6576890945435,36.0,45.0,162
692.5489010810852,36.0,45.0,183
722.1908512115479,36.0,45.0,214
758.7267282009125,36.0,45.0,233
783.9917361736298,36.0,45.0,266
808.4654459953308,36.0,45.0,292
832.4378471374512,36.0,45.0,328
852.4604761600494,36.0,45.0,362
881.2775180339813,36.0,45.0,382
907.2432091236115,36.0,45.0,410
930.6099071502686,36.0,45.0,441
952.3620810508728,36.0,45.0,471
979.7430930137634,36.0,45.0,503
1008.4520280361176,36.0,45.0,553
1042.7319221496582,36.0,45.0,607
1069.6137011051178,36.0,45.0,655
1110.850310087204,36.0,45.0,690
1144.5549511909485,36.0,45.0,723
1180.0920112133026,36.0,45.0,763
1220.6282410621643,36.0,45.0,792
1253.9855561256409,36.0,45.0,828
1292.1845571994781,36.0,45.0,848
1321.9194631576538,36.0,45.0,878
1360.092050075531,36.0,45.0,892
1393.3066170215607,36.0,45.0,910
1433.2454850673676,36.0,45.0,931
1476.1046500205994,36.0,45.0,954
1514.813336133957,36.0,45.0,983
1557.731251001358,36.0,45.0,1006
1602.413283109665,36.0,45.0,1042
1644.7798521518707,36.0,45.0,1073
1693.4891641139984,36.0,45.0,1099
1742.436602115631,36.0,45.0,1139
1791.962161064148,36.0,45.0,1171
1842.9496881961823,36.0,45.0,1211
1900.7607300281525,36.0,45.0,1270
1959.8530750274658,36.0,45.0,1321
2020.8794271945953,36.0,45.0,1392
2090.4423282146454,36.0,45.0,1447
2165.511556148529,36.0,45.0,1536
2238.837576150894,36.0,45.0,1600
2317.1633791923523,36.0,45.0,1692
2400.144248008728,36.0,45.0,1819
2480.6981031894684,36.0,45.0,1934
2497.3326580524445,36.0,45.0,2050
2509.4182682037354,36.0,45.0,2051
2531.23979306221,36.0,45.0,2052
2550.5294392108917,36.0,45.0,2052
2567.217910051346,36.0,45.0,2053
2578.6200211048126,36.0,45.0,2053
2589.538441181183,36.0,45.0,2055
2601.053167104721,36.0,45.0,2057
2626.566810131073,37.0,45.0,2059
2646.6103570461273,38.0,45.0,2061
2666.7471840381622,38.0,45.0,2064
2670.829425096512,39.0,45.0,2065
2682.778578042984,39.0,45.0,2068
2694.384257078171,39.0,45.0,2069
2704.622647047043,39.0,45.0,2071
2722.0003390312195,39.0,45.0,2073
2734.678256034851,39.0,45.0,2074
2751.5103662014008,39.0,45.0,2075
2769.623641014099,39.0,45.0,2077
2784.0959980487823,39.0,45.0,2080
2850.8855760097504,39.0,45.0,2081
2866.615262031555,39.0,45.0,2081
2879.957388162613,39.0,45.0,2082
2894.0064771175385,39.0,45.0,2083
2908.148546218872,39.0,45.0,2084
2920.380289077759,39.0,45.0,2089
2943.4015250205994,39.0,45.0,2090
2964.8030350208282,39.0,45.0,2090
2976.7513341903687,39.0,45.0,2091
2991.1956701278687,39.0,45.0,2093
3010.553665161133,39.0,45.0,2098
3022.354593038559,39.0,45.0,2100
3032.446280002594,39.0,45.0,2100
3045.666020154953,39.0,45.0,2102
3061.4156880378723,39.0,45.0,2103
3077.710308074951,39.0,45.0,2104
3093.869269132614,39.0,45.0,2106
3111.7052590847015,39.0,45.0,2108
3126.5514600276947,39.0,45.0,2110
3233.418023109436,39.0,45.0,2113
3248.0102441310883,39.0,45.0,2113
3258.7631051540375,39.0,45.0,2114
3269.7989110946655,39.0,45.0,2116
3287.7454931735992,39.0,45.0,2120
3317.2786190509796,39.0,45.0,2128
3349.048091173172,39.0,45.0,2140
3372.935548067093,39.0,45.0,2180
3402.614853143692,39.0,45.0,2192
3433.01899600029,39.0,45.0,2206
3456.4160301685333,39.0,45.0,2220
3481.0096781253815,39.0,45.0,2244
3502.204409122467,39.0,45.0,2257
3520.337844133377,39.0,45.0,2283
3544.2316172122955,39.0,45.0,2307
3559.6963272094727,39.0,45.0,2319
3574.448476076126,39.0,45.0,2337
3591.1259071826935,39.0,45.0,2361
3600.792437927972,39.0,45.0,2404
