time_s,LB,UB,nodes
2.8005011081695557,0.0,1e+100,0
59.610960960388184,19.0,1e+100,0
211.2632291316986,19.0,1e+100,0
504.8248760700226,19.0,34.0,0
759.4670169353485,19.0,34.0,0
1026.5801260471344,19.0,34.0,0
1063.1046879291534,19.0,34.0,0
1086.8868169784546,19.0,34.0,0
1355.102469921112,19.0,34.0,0
1366.328691959381,19.0,34.0,0
1383.7081079483032,19.0,34.0,0
1611.82941198349,20.0,34.0,0
1649.3433210849762,20.0,34.0,0
1665.3610570430756,20.0,34.0,0
1927.3167390823364,20.0,34.0,0
1955.365494966507,20.0,34.0,0
2058.711750984192,20.0,34.0,0
2075.0530400276184,20.0,34.0,0
2201.281144142151,20.0,34.0,0
2211.517975091934,20.0,34.0,0
2234.3221299648285,20.0,34.0,0
2247.2263951301575,20.0,34.0,0
2486.167072057724,20.0,34.0,0
2498.830815076828,20.0,34.0,0
2588.0705001354218,20.0,34.0,0
2618.5640161037445,20.0,34.0,0
2698.3271341323853,20.0,34.0,0
3078.346477985382,20.0,33.0,0
3098.7657639980316,20.0,33.0,0
3111.871880054474,20.0,33.0,0
3385.194107055664,20.0,33.0,0
3395.209237098694,20.0,33.0,0
3475.518124103546,20.0,33.0,0
3488.10640501976,20.0,33.0,0
3600.0100140571594,20.0,33.0,0
3603.1655330090143,20.0,33.0,1
