time_s,LB,UB,nodes
0.6535158157348633,0.0,468.0,0
26.269614934921265,8.0,468.0,0
72.13327383995056,8.0,14.0,0
97.19349193572998,8.0,14.0,0
121.51850581169128,8.0,14.0,0
145.62112498283386,8.0,14.0,0
185.18230485916138,8.0,14.0,0
200.6097629070282,8.0,14.0,0
212.15235590934753,8.0,14.0,0
267.10062193870544,8.0,14.0,0
284.47614097595215,8.0,14.0,1
313.7199318408966,8.0,14.0,3
356.0052947998047,8.0,14.0,7
423.0221538543701,8.0,14.0,15
493.64479398727417,8.0,14.0,27
575.0246667861938,8.0,14.0,37
698.9121367931366,8.0,14.0,49
822.0704410076141,8.0,14.0,57
941.4438018798828,8.0,14.0,67
1074.1480629444122,8.0,14.0,80
1187.1669127941132,8.0,14.0,90
1305.9297919273376,8.0,14.0,106
1386.502159833908,8.0,14.0,114
1480.861849784851,8.0,14.0,128
1548.0640478134155,8.0,14.0,150
1622.5429718494415,8.0,14.0,162
1703.3629357814789,8.0,14.0,176
1777.1568977832794,8.0,14.0,198
1856.1754269599915,8.0,14.0,222
1935.2064549922943,8.0,14.0,251
2027.3517208099365,8.0,14.0,277
2120.27219581604,8.0,14.0,301
2202.73863697052,8.0,14.0,325
2283.1676828861237,8.0,14.0,348
2377.2548089027405,8.0,14.0,379
2460.8744189739227,8.0,14.0,410
2565.702229976654,8.0,14.0,432
2659.942353963852,8.0,14.0,464
2659.9451808929443,9.0,14.0,491
2771.8708918094635,9.0,14.0,502
2872.1225140094757,9.0,14.0,562
2964.748477935791,9.0,14.0,604
3081.266063928604,9.0,14.0,664
3182.020437002182,9.0,14.0,719
3293.0160999298096,9.0,14.0,806
3417.948683977127,9.0,14.0,903
3554.4411017894745,9.0,14.0,982
3600.0152888298035,9.0,14.0,1061
3601.1467655839515,9.0,14.0,1110
