time_s,LB,UB,nodes
1.4750750064849854,0.0,170.0,0
21.440221071243286,4.0,170.0,0
38.731929063797,4.0,170.0,0
58.019604206085205,4.0,7.0,0
88.40049910545349,4.0,7.0,0
107.11564111709595,4.0,6.0,0
164.22215509414673,4.0,6.0,0
198.16322112083435,4.0,6.0,0
232.27989411354065,4.0,6.0,0
249.5455892086029,4.0,6.0,0
281.62077021598816,5.0,6.0,0
296.92945408821106,5.0,6.0,0
345.0417242050171,5.0,6.0,1
362.66491317749023,5.0,6.0,2
413.58493399620056,5.0,6.0,5
498.3188772201538,5.0,6.0,11
542.9238049983978,5.0,6.0,18
652.3408830165863,5.0,6.0,28
698.6279060840607,5.0,6.0,47
726.62735414505,5.0,6.0,80
740.4607861042023,5.0,6.0,108
765.1528990268707,5.0,6.0,145
775.93568110466,5.0,6.0,162
778.2671499570133,6.0,6.0,176
