time_s,LB,UB,nodes
0.6816051006317139,0.0,1e+100,0
18.563839197158813,17.0,1e+100,0
61.37309503555298,17.0,29.0,0
79.42267417907715,20.0,29.0,0
100.92428803443909,20.0,29.0,0
113.1483850479126,20.0,29.0,0
127.34799098968506,21.0,29.0,0
137.97465205192566,21.0,29.0,0
154.76553511619568,21.0,29.0,0
165.14664912223816,21.0,29.0,0
188.518306016922,21.0,29.0,0
204.4313440322876,22.0,29.0,0
234.50346517562866,22.0,29.0,0
246.66236114501953,22.0,29.0,0
257.4847061634064,22.0,29.0,0
270.742290019989,22.0,29.0,0
286.3317520618439,22.0,29.0,0
297.7783432006836,22.0,29.0,0
343.30014514923096,22.0,29.0,0
357.8635380268097,22.0,29.0,0
378.41970014572144,22.0,29.0,1
412.50723004341125,22.0,29.0,3
467.6290340423584,22.0,29.0,7
528.1540479660034,22.0,29.0,15
588.2870481014252,22.0,29.0,27
657.7289371490479,22.0,29.0,39
730.5431611537933,22.0,29.0,55
830.2670981884003,22.0,29.0,68
830.2775280475616,22.0,28.0,72
889.9304730892181,22.0,28.0,79
957.4790601730347,22.0,28.0,91
1020.7950940132141,22.0,28.0,104
1081.3959381580353,22.0,28.0,117
1151.1164381504059,22.0,28.0,132
1211.6041061878204,22.0,28.0,148
1269.2040431499481,22.0,28.0,169
1343.0928480625153,22.0,28.0,181
1398.5778892040253,22.0,28.0,195
1463.476686000824,22.0,28.0,210
1532.2803580760956,22.0,28.0,246
1605.1050310134888,22.0,28.0,278
1663.665048122406,22.0,28.0,305
1716.3461921215057,22.0,28.0,341
1774.370274066925,22.0,28.0,376
1844.7604660987854,22.0,28.0,390
1914.7303349971771,22.0,28.0,417
1977.1766731739044,22.0,28.0,452
2050.6372590065002,22.0,28.0,502
2135.682919025421,22.0,28.0,543
2208.1964972019196,22.0,28.0,596
2257.3435599803925,22.0,28.0,654
2323.7981741428375,22.0,28.0,666
2382.697973012924,22.0,28.0,683
2444.0180430412292,22.0,28.0,701
2511.5587451457977,22.0,28.0,736
2575.6485381126404,22.0,28.0,782
2643.0207471847534,22.0,28.0,809
2718.412346124649,22.0,28.0,833
2787.124750137329,22.0,28.0,880
2871.324657201767,22.0,28.0,907
2949.7779910564423,22.0,28.0,928
3043.3073081970215,22.0,28.0,969
3134.126671075821,22.0,28.0,1024
3242.2980082035065,22.0,28.0,1078
3351.828155040741,22.0,28.0,1137
3481.7974951267242,22.0,28.0,1200
3600.0106670856476,22.0,28.0,1278
3600.979748194979,22.0,28.0,1341
