time_s,LB,UB,nodes
0.17709612846374512,0.0,1e+100,0
4.340590000152588,25.0,1e+100,0
8.357026100158691,26.0,46.0,0
12.012861967086792,26.0,45.0,0
13.869956970214844,27.0,43.0,0
27.300590991973877,28.0,43.0,0
29.606598138809204,28.0,42.0,0
40.457497119903564,28.0,42.0,0
47.93641018867493,29.0,42.0,0
57.95478415489197,29.0,42.0,0
68.31282114982605,29.0,42.0,0
81.81008911132812,29.0,42.0,0
92.64138412475586,29.0,42.0,0
103.92163419723511,29.0,42.0,0
116.04562497138977,29.0,42.0,0
120.36094498634338,30.0,42.0,0
138.36752319335938,30.0,42.0,0
150.4919571876526,30.0,42.0,3
177.38179397583008,30.0,42.0,15
205.16675519943237,30.0,42.0,39
219.194354057312,30.0,42.0,57
235.33239603042603,30.0,42.0,72
253.55235409736633,30.0,42.0,84
277.99710607528687,30.0,42.0,103
294.8536331653595,30.0,42.0,117
315.6408290863037,30.0,42.0,133
341.4247431755066,30.0,42.0,149
366.3281650543213,30.0,42.0,163
399.9474561214447,30.0,42.0,178
434.1926941871643,30.0,42.0,195
463.6474959850311,30.0,42.0,215
497.2258219718933,30.0,42.0,236
537.9001660346985,30.0,42.0,252
587.5119609832764,30.0,42.0,266
619.1517300605774,30.0,42.0,278
647.2751581668854,30.0,42.0,295
675.2361590862274,30.0,42.0,314
707.3719820976257,30.0,42.0,330
740.038740158081,30.0,42.0,349
770.8040840625763,30.0,42.0,371
808.8944721221924,30.0,42.0,394
832.0536530017853,30.0,42.0,424
859.8712840080261,30.0,42.0,454
859.8727731704712,30.0,41.0,462
891.3602120876312,30.0,41.0,479
929.6305110454559,30.0,41.0,502
974.703999042511,30.0,41.0,532
1011.4970371723175,30.0,41.0,574
1056.8447930812836,30.0,41.0,633
1091.1329650878906,30.0,41.0,687
1144.2333261966705,30.0,41.0,726
1196.5115971565247,30.0,41.0,766
1241.1661760807037,30.0,41.0,813
1300.3266801834106,30.0,41.0,863
1355.0682849884033,30.0,41.0,901
1410.179148197174,30.0,41.0,953
1410.1808950901031,31.0,41.0,992
1468.5058710575104,31.0,41.0,1006
1518.2555060386658,31.0,41.0,1055
1571.0930500030518,31.0,41.0,1130
1629.4753580093384,31.0,41.0,1199
1670.963504076004,31.0,41.0,1267
1731.6866700649261,31.0,41.0,1296
1792.833132982254,31.0,41.0,1346
1862.4075531959534,31.0,41.0,1386
1936.3246631622314,31.0,41.0,1455
2010.3982191085815,31.0,41.0,1560
2090.1374990940094,31.0,41.0,1660
2179.8220801353455,31.0,41.0,1772
2258.891363143921,31.0,41.0,1877
2347.0153291225433,31.0,41.0,2020
2425.2247931957245,31.0,41.0,2129
2516.22230219841,31.0,41.0,2245
2614.9599940776825,31.0,41.0,2388
2709.722771167755,31.0,41.0,2510
2809.471163034439,31.0,41.0,2604
2900.75066113472,31.0,41.0,2777
2993.580497980118,31.0,41.0,2939
3026.1622450351715,31.0,41.0,3094
3048.7393000125885,31.0,41.0,3096
3060.4963331222534,31.0,41.0,3097
3083.5742931365967,31.0,41.0,3100
3097.214205980301,31.0,41.0,3103
3107.4846651554108,31.0,41.0,3104
3117.7678651809692,31.0,41.0,3106
3128.255222082138,31.0,41.0,3108
3140.039204120636,31.0,41.0,3109
3158.1136481761932,31.0,41.0,3112
3174.810492038727,31.0,41.0,3112
3195.7236971855164,31.0,41.0,3115
3211.2565240859985,31.0,41.0,3119
3247.8111860752106,31.0,41.0,3127
3317.859384059906,31.0,41.0,3139
3366.8444430828094,31.0,41.0,3156
3403.9232461452484,31.0,41.0,3187
3448.7404429912567,31.0,41.0,3216
3489.362056016922,31.0,41.0,3245
3525.003219127655,31.0,41.0,3268
3571.218551158905,31.0,41.0,3280
3600.000832080841,31.0,41.0,3299
3600.3255185249727,31.0,41.0,3318
