time_s,LB,UB,nodes
0.19003796577453613,0.0,192.0,0
0.4286201000213623,1.0,192.0,0
2.141890048980713,1.0,15.0,0
5.899924993515015,4.0,15.0,0
8.842298030853271,6.0,15.0,0
12.987406969070435,7.0,15.0,0
20.988351106643677,9.0,15.0,0
32.19348216056824,9.0,15.0,15
42.723313093185425,9.0,15.0,68
42.72587513923645,9.0,14.0,88
53.478758096694946,9.0,14.0,234
64.905198097229,9.0,14.0,407
76.07784914970398,9.0,14.0,654
87.14552712440491,9.0,14.0,997
99.70342016220093,9.0,14.0,1273
109.78415894508362,9.0,14.0,1566
121.73122715950012,9.0,14.0,1865
133.577800989151,9.0,14.0,2289
147.12467217445374,9.0,14.0,2718
157.59704494476318,9.0,14.0,2984
168.199059009552,9.0,14.0,3148
178.5805540084839,9.0,14.0,3158
180.13957905769348,10.0,14.0,3159
190.29773712158203,10.0,14.0,3165
200.76226115226746,10.0,14.0,3172
211.42040300369263,10.0,14.0,3181
221.69661712646484,10.0,14.0,3187
231.9628369808197,10.0,14.0,3192
243.634770154953,10.0,14.0,3206
256.2835810184479,10.0,14.0,3231
270.1281650066376,10.0,14.0,3286
282.1862859725952,10.0,14.0,3327
294.46541714668274,10.0,14.0,3388
305.5873279571533,10.0,14.0,3434
316.2491719722748,10.0,14.0,3485
327.24924516677856,10.0,14.0,3536
342.88690996170044,10.0,14.0,3602
356.0342471599579,10.0,14.0,3665
369.12909507751465,10.0,14.0,3737
384.820778131485,10.0,14.0,3835
399.4328861236572,10.0,14.0,3940
411.805428981781,10.0,14.0,3980
426.3145580291748,10.0,14.0,4013
443.589781999588,10.0,14.0,4080
462.1280691623688,10.0,14.0,4220
482.44422817230225,10.0,14.0,4381
503.058886051178,10.0,14.0,4588
515.0056121349335,10.0,14.0,4701
526.533488035202,10.0,14.0,4807
538.0649740695953,10.0,14.0,4885
550.3268439769745,10.0,14.0,4992
563.8387689590454,10.0,14.0,5116
578.2141351699829,10.0,14.0,5237
593.2324090003967,10.0,14.0,5382
608.155522108078,10.0,14.0,5542
623.2797300815582,10.0,14.0,5712
640.1927120685577,10.0,14.0,5881
655.1523401737213,10.0,14.0,6143
671.8427791595459,10.0,14.0,6362
689.1523520946503,10.0,14.0,6581
708.5112919807434,10.0,14.0,6840
727.1302871704102,10.0,14.0,7158
744.7344720363617,10.0,14.0,7311
762.9468340873718,10.0,14.0,7563
781.7495200634003,10.0,14.0,7899
801.4170470237732,10.0,14.0,8304
825.5247330665588,10.0,14.0,8830
847.9114000797272,10.0,14.0,9156
874.5288090705872,10.0,14.0,9411
899.7344679832458,10.0,14.0,9835
923.1558120250702,10.0,14.0,10159
947.5358021259308,10.0,14.0,10351
971.8353140354156,10.0,14.0,10643
1000.1958210468292,10.0,14.0,11047
1028.6337740421295,10.0,14.0,11563
1057.7680530548096,10.0,14.0,12045
1091.9729890823364,10.0,14.0,12601
1126.783369064331,10.0,14.0,13219
1161.1287729740143,10.0,14.0,13757
1194.4970779418945,10.0,14.0,14372
1200.2385455719996,10.0,14.0,14818
