time_s,LB,UB,nodes
0.05525016784667969,0.0,385.0,0
0.11009621620178223,2.0,385.0,0
0.4725790023803711,2.0,34.0,0
1.041755199432373,4.0,34.0,0
1.2798521518707275,4.0,33.0,0
1.6058762073516846,5.0,33.0,0
2.612755060195923,11.0,33.0,0
2.9734151363372803,12.0,33.0,0
4.066559076309204,16.0,32.0,0
6.211048126220703,17.0,32.0,0
6.850813150405884,18.0,32.0,0
9.913543224334717,20.0,32.0,0
10.63971209526062,21.0,32.0,0
11.373327016830444,21.0,31.0,0
13.190028190612793,22.0,31.0,0
23.436074018478394,22.0,31.0,233
33.660059213638306,22.0,31.0,613
43.828097105026245,22.0,31.0,2337
54.02395820617676,22.0,31.0,3236
62.157520055770874,23.0,31.0,3252
72.59128022193909,23.0,31.0,3285
82.84540820121765,23.0,31.0,3311
93.0102550983429,23.0,31.0,3332
101.80549621582031,24.0,31.0,3352
111.8831901550293,24.0,31.0,3375
121.88955807685852,24.0,31.0,3402
132.21972107887268,24.0,31.0,3420
142.29736804962158,24.0,31.0,3431
152.82449412345886,24.0,31.0,3446
162.8353250026703,24.0,31.0,3467
175.7653820514679,24.0,31.0,3474
186.95781016349792,24.0,31.0,3494
197.876620054245,24.0,31.0,3640
208.34441208839417,24.0,31.0,3886
218.90713715553284,24.0,31.0,4190
229.146879196167,24.0,31.0,4626
240.8593361377716,24.0,31.0,5292
251.77593207359314,24.0,31.0,5814
262.48570704460144,24.0,31.0,6377
272.72679805755615,24.0,31.0,6982
283.50817012786865,24.0,31.0,7330
296.1448690891266,24.0,31.0,7930
309.9282600879669,24.0,31.0,8493
309.9347321987152,25.0,31.0,8823
323.9952461719513,25.0,31.0,9257
335.06528520584106,25.0,31.0,9518
345.4564411640167,25.0,31.0,9988
356.9111680984497,25.0,31.0,10682
370.12136602401733,25.0,31.0,11315
384.7747452259064,25.0,31.0,12096
400.3728652000427,25.0,31.0,12955
416.17531514167786,25.0,31.0,13319
433.75848603248596,25.0,31.0,14135
452.20075607299805,25.0,31.0,15096
471.5203130245209,25.0,31.0,16398
481.80863404273987,25.0,31.0,16878
493.2469940185547,25.0,31.0,17457
505.1404480934143,25.0,31.0,18100
515.5151760578156,25.0,31.0,18839
525.8328080177307,25.0,31.0,19518
537.1355431079865,25.0,31.0,20079
549.6562910079956,25.0,31.0,20804
561.5783681869507,25.0,31.0,21480
573.7323281764984,25.0,31.0,22293
586.8375790119171,25.0,31.0,22824
600.2325692176819,25.0,31.0,23776
614.3066701889038,25.0,31.0,24639
628.734461069107,25.0,31.0,25460
644.0765671730042,25.0,31.0,26444
661.0335540771484,25.0,31.0,27339
677.6435720920563,25.0,31.0,28117
695.8451721668243,25.0,31.0,29087
713.6938710212708,25.0,31.0,29967
733.6264100074768,25.0,31.0,30940
753.5430850982666,25.0,31.0,31906
774.3326671123505,25.0,31.0,32913
795.7921211719513,25.0,31.0,34106
816.4524810314178,25.0,31.0,35542
898.3427860736847,25.0,31.0,36521
908.4054400920868,25.0,31.0,36532
918.7963922023773,25.0,31.0,36558
929.2186210155487,25.0,31.0,36570
939.2574710845947,25.0,31.0,36578
949.5400052070618,25.0,31.0,36586
959.8676860332489,25.0,31.0,36598
969.8982710838318,25.0,31.0,36613
980.1438500881195,25.0,31.0,36625
994.8666820526123,25.0,31.0,36628
1005.1951661109924,25.0,31.0,36639
1015.7127351760864,25.0,31.0,36648
1026.0974280834198,25.0,31.0,36661
1036.3296601772308,25.0,31.0,36673
1046.4781532287598,25.0,31.0,36684
1056.8836460113525,25.0,31.0,36694
1067.0713081359863,25.0,31.0,36706
1077.2196090221405,25.0,31.0,36714
1087.71657204628,25.0,31.0,36726
1097.7658030986786,25.0,31.0,36735
1108.5554420948029,25.0,31.0,36744
1119.6017920970917,25.0,31.0,36754
1130.1839101314545,25.0,31.0,36764
1140.9345681667328,25.0,31.0,36772
1143.3549451828003,26.0,31.0,36775
1154.0372521877289,26.0,31.0,36785
1164.3569641113281,26.0,31.0,36795
1174.5703852176666,26.0,31.0,36807
1193.289076089859,26.0,31.0,36817
1200.1720294550032,26.0,31.0,36840
