time_s,LB,UB,nodes
0.14090299606323242,0.0,193.0,0
0.33617115020751953,1.0,193.0,0
1.5960280895233154,1.0,10.0,0
4.014204025268555,2.0,10.0,0
4.267413139343262,3.0,10.0,0
5.830738067626953,5.0,10.0,0
8.04544997215271,6.0,10.0,0
13.6043381690979,8.0,10.0,0
26.02614998817444,8.0,10.0,0
36.07593607902527,8.0,10.0,92
46.802643060684204,8.0,10.0,512
57.29598307609558,8.0,10.0,1077
69.05163097381592,8.0,10.0,1797
79.1772129535675,8.0,10.0,2451
89.5760760307312,8.0,10.0,2810
99.81626009941101,8.0,10.0,2817
111.71597599983215,8.0,10.0,2821
122.41275906562805,8.0,10.0,2826
132.72986817359924,8.0,10.0,2830
146.04459404945374,8.0,10.0,2837
158.6460039615631,8.0,10.0,2842
168.96425008773804,8.000000000000052,10.0,2848
179.16684103012085,8.000000000000052,10.0,2854
190.7015130519867,8.000000000000052,10.0,2862
201.56597709655762,8.000000000000052,10.0,2975
212.5806860923767,8.000000000000052,10.0,3047
223.79499316215515,8.000000000000052,10.0,3169
235.20409107208252,8.000000000000052,10.0,3295
245.74889612197876,8.000000000000052,10.0,3387
255.8045289516449,8.000000000000052,10.0,3490
267.296688079834,8.000000000000052,10.0,3940
277.31110095977783,8.000000000000052,10.0,4026
287.34583616256714,8.000000000000052,10.0,4212
299.58751916885376,8.000000000000052,10.0,4486
303.543869972229,9.0,10.0,4537
315.4054641723633,9.0,10.0,4988
328.8054440021515,9.0,10.0,5694
339.65786504745483,9.0,10.0,6313
350.90440917015076,9.0,10.0,6850
362.695111989975,9.0,10.0,7504
375.0135271549225,9.0,10.0,8151
386.60396695137024,9.0,10.0,9286
398.2541129589081,9.000000000000002,10.0,10806
401.91332609098754,10.0,10.0,11190
