time_s,LB,UB,nodes
2.5520119667053223,1.0,1e+100,0
24.129110097885132,10.0,1e+100,0
54.38466501235962,10.0,1e+100,0
97.79128003120422,10.0,17.0,0
122.28445410728455,10.0,17.0,0
216.24002504348755,10.0,16.0,0
256.8795449733734,10.0,16.0,0
300.0048680305481,11.0,16.0,0
329.3289420604706,11.0,16.0,0
340.853933095932,11.0,16.0,0
351.21514201164246,11.0,16.0,0
362.16220903396606,11.0,16.0,0
372.962749004364,11.0,16.0,0
421.6100950241089,11.0,16.0,0
519.8652019500732,11.0,16.0,0
533.201828956604,11.0,16.0,0
544.2201299667358,11.0,16.0,0
621.7480790615082,11.0,16.0,1
684.4332349300385,11.0,16.0,2
788.4439940452576,11.0,16.0,3
948.9516589641571,11.0,16.0,6
1200.0210461616516,11.0,16.0,11
1202.0366802749995,11.0,16.0,16
