time_s,LB,UB,nodes
0.03348183631896973,0.0,1e+100,0
0.12186193466186523,6.0,1e+100,0
0.23211097717285156,6.0,29.0,0
0.3728368282318115,7.0,29.0,0
0.5436668395996094,7.0,27.0,0
0.6633880138397217,10.0,26.0,0
0.9953868389129639,12.0,26.0,0
1.3141968250274658,13.0,26.0,0
2.638720989227295,14.0,26.0,0
5.44830584526062,15.0,26.0,0
15.852777004241943,15.0,26.0,3248
21.11675786972046,16.0,26.0,3276
26.291157007217407,17.0,26.0,3304
36.417973041534424,17.0,26.0,3345
45.73004698753357,18.0,26.0,3394
58.766660928726196,18.0,26.0,3433
68.88009786605835,18.0,26.0,3483
79.11279702186584,18.0,26.0,3514
90.23091697692871,18.0,26.0,3525
100.2310779094696,18.0,26.0,3568
110.26466584205627,18.0,26.0,3768
120.40644693374634,18.0,26.0,4449
130.78738594055176,18.0,26.0,5629
140.81596088409424,18.0,26.0,6618
146.83414888381958,19.0,26.0,7447
157.6434030532837,19.0,26.0,8563
169.05933499336243,19.0,26.0,10082
179.21512985229492,19.0,26.0,11750
192.58977794647217,19.0,26.0,12488
204.94512701034546,19.0,26.0,13453
215.847797870636,19.0,26.0,15175
228.20322585105896,19.0,26.0,17102
240.94085597991943,19.0,26.0,19136
251.76178693771362,19.0,26.0,21624
265.1752178668976,19.0,26.0,23518
280.2805140018463,19.0,26.0,25839
290.9333119392395,19.0,26.0,27656
296.712317943573,20.0,26.0,28860
308.73490691185,20.0,26.0,30911
321.51166105270386,20.0,26.0,33744
359.68632197380066,20.0,26.0,36167
370.09763383865356,20.0,26.0,36197
380.3306748867035,20.0,26.0,36211
393.80140590667725,20.0,26.0,36225
404.00957798957825,20.0,26.0,36238
414.224063873291,20.0,26.0,36272
424.4834108352661,20.0,26.0,36301
434.5883479118347,20.0,26.0,36325
444.6123468875885,20.0,26.0,36351
454.8145740032196,20.0,26.0,36372
465.00573205947876,20.0,26.0,36401
475.24967098236084,20.0,26.0,36425
485.7530460357666,20.0,26.0,36450
495.87406396865845,20.0,26.0,36468
505.949991941452,20.0,26.0,36489
516.0193169116974,20.0,26.0,36509
543.5983159542084,20.0,26.0,36513
553.6319229602814,20.0,26.0,36610
564.2653369903564,20.0,26.0,36915
574.3739519119263,20.0,26.0,37333
584.9651470184326,20.0,26.0,37857
596.4708738327026,20.0,26.0,38374
608.3413209915161,20.0,26.0,38805
620.1537480354309,20.0,26.0,39270
633.4190828800201,20.0,26.0,39724
643.8407778739929,20.0,26.0,40032
654.2366049289703,20.0,26.0,40068
665.0538458824158,20.0,26.0,40318
678.2930798530579,20.0,26.0,40959
692.6366529464722,20.0,26.0,41725
692.6382720470428,21.0,26.0,41853
703.9313008785248,21.0,26.0,42339
716.2460429668427,21.0,26.0,42933
729.5214738845825,21.0,26.0,43570
744.7387490272522,21.0,26.0,44235
759.9401750564575,21.0,26.0,45065
776.1906960010529,21.0,26.0,45855
793.7734520435333,21.0,26.0,46746
813.5413768291473,21.0,26.0,47864
824.1265368461609,21.0,26.0,48612
835.2976770401001,21.0,26.0,49207
846.0470838546753,21.0,26.0,49801
857.3282039165497,21.0,26.0,50344
869.0711090564728,21.0,26.0,51015
881.5595169067383,21.0,26.0,51779
893.3325438499451,21.0,26.0,52513
904.8683779239655,21.0,26.0,52584
917.7064590454102,21.0,26.0,52852
930.9162459373474,21.0,26.0,53381
947.7000069618225,21.0,26.0,54155
960.846736907959,21.0,26.0,55105
974.5179588794708,21.0,26.0,55841
989.2577388286591,21.0,26.0,56819
1004.1328749656677,21.0,26.0,57574
1018.6372828483582,21.0,26.0,58618
1032.5182859897614,21.0,26.0,58631
1048.2217659950256,21.0,26.0,58643
1062.5331799983978,21.0,26.0,58655
1077.1273539066315,21.0,26.0,58667
1092.7378759384155,21.0,26.0,58679
1110.788153886795,21.0,26.0,58900
1127.9979529380798,21.0,26.0,59560
1146.213889837265,21.0,26.0,60421
1165.067123889923,21.0,26.0,61392
1184.7824239730835,21.0,26.0,62673
1200.0006699562073,21.0,26.0,64012
1200.1440173500014,21.0,26.0,65137
