time_s,LB,UB,nodes
127.54005002975464,17.0,23.0,0
175.91307592391968,18.0,23.0,0
293.7262349128723,18.0,23.0,0
409.2797529697418,18.0,23.0,0
420.83134484291077,18.0,23.0,0
519.5694470405579,19.0,23.0,0
631.918251991272,19.0,23.0,0
684.0542578697205,19.0,23.0,0
746.7761328220367,19.0,23.0,0
779.3109359741211,19.0,23.0,0
878.9654719829559,19.0,23.0,0
1028.4619779586792,19.0,23.0,0
1081.2588729858398,19.0,23.0,0
1130.4691278934479,19.0,23.0,0
1167.887377023697,19.0,23.0,0
1200.004422903061,19.0,23.0,0
1202.4567884350035,19.0,23.0,1
