time_s,LB,UB,nodes
0.09511399269104004,0.0,503.0,0
0.09668803215026855,0.0,502.0,0
0.19278407096862793,1.0,502.0,0
0.3592970371246338,1.0,27.0,0
0.6612908840179443,5.0,25.0,0
1.0505449771881104,6.0,24.0,0
2.1652538776397705,7.0,24.0,0
3.7909939289093018,11.0,24.0,0
6.812994003295898,16.0,24.0,0
9.974385976791382,17.0,24.0,0
15.647966861724854,17.0,23.0,47
25.797189950942993,17.0,23.0,331
36.75372505187988,17.0,23.0,1084
46.990052938461304,17.0,23.0,1963
49.34292507171631,18.0,23.0,2205
59.96450686454773,18.0,23.0,2628
70.03210687637329,18.0,23.0,2650
80.05493593215942,18.0,23.0,2666
90.22875595092773,18.0,23.0,2681
100.95613598823547,19.0,23.0,2697
111.15296602249146,19.0,23.0,2822
121.3105309009552,19.0,23.0,3070
131.31573390960693,19.0,23.0,3396
142.30307006835938,19.0,23.0,3840
154.36329698562622,19.0,23.0,4267
166.40099692344666,19.0,23.0,4977
176.5809509754181,19.0,23.0,5570
188.7279920578003,19.0,23.0,6310
199.72348999977112,19.0,23.0,6943
211.62079501152039,19.0,23.0,7833
225.76490592956543,19.0,23.0,8999
240.54640698432922,19.0,23.0,9968
251.52927589416504,19.0,23.0,10631
263.8572678565979,19.0,23.0,11783
276.1096758842468,19.0,23.0,12774
289.87228298187256,19.0,23.0,13016
302.54021191596985,19.0,23.0,13202
316.0232470035553,19.0,23.0,13405
331.06836795806885,19.0,23.0,13951
348.94041299819946,19.0,23.0,15344
359.5040500164032,19.0,23.0,16073
369.8003170490265,19.0,23.0,16712
380.66814398765564,19.0,23.0,17526
391.7332830429077,19.0,23.0,18344
402.22493505477905,19.0,23.0,19074
414.69073390960693,19.0,23.0,19545
427.82816100120544,19.0,23.0,20378
440.4441120624542,19.0,23.0,21287
452.5506708621979,19.0,23.0,22144
467.7057728767395,19.0,23.0,22710
482.2123398780823,19.0,23.0,23757
498.9952108860016,19.0,23.0,24721
515.4440720081329,19.0,23.0,25800
530.4268288612366,19.0,23.0,26764
545.7810399532318,19.0,23.0,27997
562.1571168899536,19.0,23.0,29013
578.8663990497589,19.0,23.0,30261
595.7223579883575,19.0,23.0,31301
614.3046748638153,19.0,23.0,32357
633.6533389091492,19.0,23.0,33523
652.3834710121155,19.0,23.0,35012
749.8905460834503,19.0,23.0,36043
760.0143239498138,19.0,23.0,36052
770.0274238586426,19.0,23.0,36069
780.4281458854675,19.0,23.0,36080
791.276211977005,19.0,23.0,36087
801.3429460525513,19.0,23.0,36093
812.2463898658752,19.0,23.0,36100
822.9556269645691,19.0,23.0,36108
833.3358700275421,19.0,23.0,36115
843.4220690727234,19.0,23.0,36123
853.5651578903198,19.0,23.0,36132
863.8572590351105,19.0,23.0,36140
874.4799349308014,19.0,23.0,36148
884.6054019927979,19.0,23.0,36155
895.154303073883,19.0,23.0,36165
906.502189874649,19.0,23.0,36174
916.9111938476562,19.0,23.0,36185
927.4271030426025,19.0,23.0,36193
937.8869988918304,19.0,23.0,36202
948.6461539268494,19.0,23.0,36208
958.8237199783325,19.0,23.0,36217
969.8023228645325,19.0,23.0,36225
979.9337239265442,19.0,23.0,36234
990.0623960494995,19.0,23.0,36244
1001.145956993103,19.0,23.0,36250
1011.59215092659,19.0,23.0,36260
1022.2282619476318,19.0,23.0,36268
1032.3763308525085,19.0,23.0,36276
1042.4158608913422,19.0,23.0,36285
1055.9246139526367,19.0,23.0,36292
1059.1418640613556,20.0,23.0,36295
1070.9496109485626,20.0,23.0,36348
1081.5530219078064,20.0,23.0,36467
1091.8163268566132,20.0,23.0,36632
1102.2032959461212,20.0,23.0,36815
1112.6450989246368,20.0,23.0,37158
1123.8616878986359,20.0,23.0,37568
1134.6464929580688,20.0,23.0,37929
1147.3854870796204,20.0,23.0,38252
1158.0631229877472,20.0,23.0,38607
1170.7821419239044,20.0,23.0,39047
1183.9179029464722,20.0,23.0,39522
1194.790484905243,20.0,23.0,40067
1200.1620415970028,20.0,23.0,40838
