time_s,LB,UB,nodes
0.09927201271057129,3.0,339.0,0
0.33136796951293945,5.0,339.0,0
1.7719619274139404,5.0,27.0,0
3.2397570610046387,10.0,24.0,0
3.967021942138672,10.0,23.0,0
8.979387044906616,13.0,23.0,0
10.038388967514038,14.0,23.0,0
13.73442006111145,15.0,23.0,0
20.697763919830322,16.0,23.0,0
21.477046966552734,17.0,23.0,0
30.670056104660034,18.0,23.0,0
32.42688298225403,19.0,23.0,0
40.69780397415161,20.0,23.0,0
55.65030598640442,20.0,23.0,0
66.051687002182,20.0,23.0,216
76.14574003219604,20.0,23.0,414
76.15117502212524,21.0,23.0,458
87.33014512062073,21.0,23.0,695
98.07967209815979,21.0,23.0,918
110.12759208679199,21.0,23.0,1184
123.50952911376953,21.0,23.0,1548
138.22135996818542,21.0,23.0,1792
153.30727100372314,21.0,23.0,2097
166.0428969860077,21.0,23.0,2245
178.8856360912323,21.0,23.0,2497
192.40077900886536,21.0,23.0,2743
207.99266600608826,21.0,23.0,3015
222.41491603851318,21.0,23.0,3313
235.15116214752197,21.0,23.0,3523
246.6401801109314,21.0,23.0,3528
257.37059593200684,21.0,23.0,3536
267.49745202064514,21.0,23.0,3542
277.80764412879944,21.0,23.0,3547
289.8197340965271,21.0,23.0,3553
300.49217414855957,21.0,23.0,3558
310.59486293792725,21.0,23.0,3562
327.4749810695648,21.0,23.0,3566
334.4556429386139,22.0,23.0,3568
346.8224959373474,22.0,23.0,3599
358.2377030849457,22.0,23.0,3658
369.6244580745697,22.0,23.0,3692
370.3822653120005,23.0,23.0,3694
