time_s,LB,UB,nodes
0.11792707443237305,3.0,477.0,0
0.5422639846801758,7.0,477.0,0
6.1078550815582275,7.0,23.0,0
6.787967205047607,11.0,23.0,0
7.451318025588989,11.0,22.0,0
10.94310212135315,12.0,22.0,0
11.876331090927124,12.0,21.0,0
13.721110105514526,14.0,21.0,0
20.451696157455444,15.0,21.0,0
22.114312171936035,16.0,21.0,0
31.853754997253418,17.0,21.0,0
42.61150908470154,17.0,21.0,0
53.01361012458801,17.0,21.0,7
63.2772581577301,17.0,21.0,220
66.81158018112183,17.0,20.0,289
68.22199511528015,18.0,20.0,367
78.76188206672668,18.0,20.0,977
89.98804998397827,18.0,20.0,1576
100.13101720809937,18.0,20.0,2132
113.56612706184387,18.0,20.0,2472
124.06861901283264,18.0,20.0,2483
134.57619500160217,18.0,20.0,2490
145.20034217834473,18.0,20.0,2494
155.28260397911072,18.0,20.0,2498
166.21893405914307,18.0,20.0,2501
178.33847904205322,18.0,20.0,2505
189.39874911308289,18.0,20.0,2532
201.7388401031494,18.0,20.0,2635
212.50272917747498,18.0,20.0,2762
223.95901203155518,18.0,20.0,2856
234.1970090866089,18.0,20.0,2958
244.6684491634369,18.0,20.0,3152
255.6171760559082,18.0,20.0,3573
267.58382511138916,18.0,20.0,4116
277.9581801891327,18.0,20.0,4563
289.0137040615082,18.0,20.0,5077
300.45254015922546,18.0,20.0,5666
314.43090319633484,18.0,20.0,6232
325.4945390224457,18.0,20.0,6677
339.88644313812256,18.0,20.0,7270
353.9063220024109,18.0,20.0,7377
366.7612361907959,18.0,20.0,7818
379.0174570083618,18.0,20.0,8389
393.3505141735077,18.0,20.0,9072
408.7503960132599,18.0,20.0,9818
430.1260290145874,18.0,20.0,10358
449.2567400932312,18.0,20.0,11006
461.00607919692993,18.0,20.0,11363
472.3307590484619,18.0,20.0,11721
483.3638219833374,18.0,20.0,12011
496.01924419403076,18.0,20.0,12380
509.3112440109253,18.0,20.0,12743
509.35116720199585,19.0,20.0,13130
521.7057449817657,19.0,20.0,13161
532.6346790790558,19.0,20.0,13606
543.6524541378021,19.0,20.0,13849
554.4820311069489,19.0,20.0,14337
567.0547270774841,19.0,20.0,14534
581.1152100563049,19.0,20.0,15176
593.6141021251678,19.0,20.0,15679
606.5006811618805,19.0,20.0,16232
619.9653930664062,19.0,20.0,16772
634.4770741462708,19.0,20.0,17293
650.8022520542145,19.0,20.0,17876
664.8742301464081,19.0,20.0,18712
680.3442981243134,19.0,20.0,19410
695.5955340862274,19.0,20.0,20006
711.5460360050201,19.0,20.0,20639
728.9011261463165,19.0,20.0,21453
746.4816291332245,19.0,20.0,22342
764.0446619987488,19.0,20.0,23319
781.9210941791534,19.0,20.0,24285
799.9506771564484,19.0,20.0,25379
818.5005080699921,19.0,20.0,26543
833.7154271602631,19.0,20.0,27246
850.1809961795807,19.0,20.0,28391
866.9873690605164,19.0,20.0,29441
868.4480221271515,20.0,20.0,30598
868.7147889869957,20.0,20.0,30611
