time_s,LB,UB,nodes
0.21432089805603027,1.0,366.0,0
1.0340080261230469,4.0,366.0,0
9.59798002243042,4.0,16.0,0
12.531630992889404,8.0,16.0,0
19.876303911209106,9.0,16.0,0
25.61988592147827,10.0,16.0,0
32.174691915512085,11.0,16.0,0
41.580283880233765,11.0,15.0,0
46.65898084640503,12.0,15.0,0
56.82868504524231,12.0,15.0,0
68.43536186218262,12.0,15.0,3
70.0501708984375,13.0,15.0,13
82.26203489303589,13.0,15.0,49
93.58495998382568,13.0,15.0,185
105.035001039505,13.0,15.0,319
115.49160599708557,13.0,15.0,496
125.71160984039307,13.0,15.0,874
139.17873883247375,13.0,15.0,1362
151.75570702552795,13.0,15.0,1896
163.1148600578308,13.0,15.0,2278
176.46555304527283,13.0,15.0,2617
187.09193587303162,13.0,15.0,2760
198.97281885147095,13.0,15.0,2763
209.49009490013123,13.0,15.0,2773
221.04180884361267,13.0,15.0,2777
232.7788429260254,13.0,15.0,2780
244.0914809703827,13.0,15.0,2784
254.66994404792786,13.0,15.0,2787
273.13844084739685,13.0,15.0,2791
284.07088685035706,13.0,15.0,2798
295.6118688583374,13.0,15.0,2818
308.8723158836365,13.0,15.0,2861
322.4779739379883,13.0,15.0,2962
334.316694021225,13.0,15.0,3061
344.9351079463959,13.0,15.0,3161
354.9972448348999,13.0,15.0,3265
367.90310502052307,13.0,15.0,3423
378.2943379878998,13.0,15.0,3605
389.1998999118805,13.0,15.0,3948
400.9315149784088,13.0,15.0,4273
416.1099319458008,13.0,15.0,4549
429.3878929615021,13.0,15.0,4953
444.84389185905457,13.0,15.0,5535
459.19441390037537,13.0,15.0,5946
459.19462990760803,14.0,15.0,5947
470.7503550052643,14.0,15.0,6345
481.7065029144287,14.0,15.0,6920
491.23742222299916,15.0,15.0,7340
