time_s,LB,UB,nodes
0.03157401084899902,7.0,1e+100,0
0.06543707847595215,11.0,1e+100,0
0.16401290893554688,12.0,54.0,0
0.24255990982055664,24.0,52.0,0
0.3245971202850342,24.0,49.0,0
0.6347880363464355,32.0,49.0,0
0.7344889640808105,33.0,49.0,0
0.7798879146575928,33.0,48.0,0
0.9472780227661133,33.0,47.0,0
1.0060310363769531,34.0,47.0,0
1.1115391254425049,34.0,46.0,0
1.3788199424743652,37.0,46.0,0
1.8629930019378662,39.0,46.0,0
4.139182090759277,40.0,46.0,3
4.7690019607543945,40.0,45.0,49
14.796252965927124,41.0,45.0,2180
24.811465978622437,41.0,45.0,2200
34.91838002204895,41.0,45.0,3542
45.28442311286926,41.0,45.0,6445
48.91819190979004,42.0,45.0,7381
59.77423810958862,42.0,45.0,10394
70.4855968952179,42.0,45.0,13285
80.57888793945312,42.0,45.0,16780
92.51694297790527,42.0,45.0,21123
104.30909204483032,42.0,45.0,25272
115.47946000099182,42.0,45.0,29048
126.15899610519409,42.0,45.0,32400
136.622633934021,42.0,45.0,35682
155.03627800941467,42.0,45.0,36678
165.12514305114746,42.0,45.0,36702
175.30951404571533,42.0,45.0,36718
185.68926811218262,42.0,45.0,36728
196.02585005760193,42.0,45.0,36748
206.91414403915405,42.0,45.0,36766
217.77671694755554,42.0,45.0,36784
227.9700849056244,42.0,45.0,36797
238.2773470878601,42.0,45.0,36816
242.33852291107178,43.0,45.0,36824
252.55312705039978,43.0,45.0,36840
262.6549379825592,43.0,45.0,36857
273.35942792892456,43.0,45.0,36874
284.1109969615936,43.0,45.0,36891
294.2405960559845,43.0,45.0,37090
304.77194905281067,43.0,45.0,37806
314.8692800998688,43.0,45.0,39014
325.7390170097351,43.0,45.0,41341
335.98182797431946,43.0,45.0,43891
346.3965630531311,43.0,45.0,46753
356.95418190956116,43.0,45.0,49643
364.37546491622925,44.0,45.0,52562
375.7350890636444,44.0,45.0,55196
386.45099401474,44.0,45.0,58810
397.7315049171448,44.0,45.0,62775
408.6703870296478,44.0,45.0,65282
420.9395740032196,44.0,45.0,67095
435.7045650482178,44.0,45.0,69258
445.7925260066986,44.0,45.0,70929
456.09017300605774,44.0,45.0,74044
468.9263770580292,44.0,45.0,78887
481.0260319709778,44.0,45.0,84938
493.16678190231323,44.0,45.0,89385
493.182697057724,45.0,45.0,89740
493.2756157350086,45.0,45.0,89752
