time_s,LB,UB,nodes
0.11455512046813965,1.0,629.0,0
0.4014401435852051,2.0,629.0,0
1.1942551136016846,2.0,38.0,0
3.3892459869384766,8.0,36.0,0
5.221688985824585,10.0,36.0,0
10.426911115646362,15.0,36.0,0
13.736134052276611,15.0,35.0,0
18.006267070770264,16.0,35.0,0
21.926101207733154,17.0,34.0,0
31.500190019607544,18.0,34.0,0
38.462759017944336,19.0,34.0,0
43.3120322227478,20.0,34.0,0
45.03635311126709,21.0,34.0,0
53.37970304489136,22.0,34.0,0
66.49335503578186,22.0,34.0,0
80.08055400848389,22.0,34.0,27
84.16702508926392,22.0,33.0,41
96.8497850894928,22.0,33.0,146
107.86871004104614,22.0,33.0,267
119.28886818885803,22.0,33.0,458
129.89247798919678,22.0,33.0,648
140.5993311405182,22.0,33.0,975
152.2071990966797,22.0,33.0,1623
162.77157616615295,22.0,33.0,2314
175.3028531074524,22.0,33.0,2935
187.68298411369324,22.0,33.0,3230
187.6835231781006,23.0,33.0,3231
199.84038519859314,23.0,33.0,3540
213.7558240890503,23.0,33.0,3639
224.0460340976715,23.0,33.0,3643
235.05203008651733,23.0,33.0,3655
247.6638011932373,23.0,33.0,3660
257.19991421699524,24.0,33.0,3673
267.28168416023254,24.0,33.0,3681
277.6373701095581,24.0,33.0,3687
288.2110011577606,24.0,33.0,3691
295.1246621608734,25.0,33.0,3696
306.94277119636536,25.0,33.0,3700
316.97072315216064,25.0,33.0,3703
331.35218811035156,25.0,33.0,3718
345.1313772201538,25.0,33.0,3766
356.7234351634979,25.0,33.0,3840
368.6796350479126,25.0,33.0,3928
378.89057517051697,25.0,33.0,3991
390.30920815467834,25.0,33.0,4110
400.31373620033264,25.0,33.0,4252
410.4028902053833,25.0,33.0,4403
420.76776909828186,25.0,33.0,4575
432.73177003860474,25.0,33.0,4790
444.14435720443726,25.0,33.0,5014
455.77651715278625,25.0,33.0,5195
467.6600151062012,25.0,33.0,5433
481.7701621055603,25.0,33.0,5665
494.96337699890137,25.0,33.0,5888
501.0250301361084,25.0,32.0,6065
518.3513932228088,25.0,32.0,6256
533.1331009864807,25.0,32.0,6536
551.4407601356506,25.0,32.0,6887
